USER_ID,MERCHANT_ID,Transactions
2404,342,0.022556391
2404,253,0.052631579
2404,255,0.007518797
2404,246,0.007518797
2404,291,0.007518797
2404,304,0.015037594
2404,278,0.015037594
2404,266,0.015037594
2404,248,0.007518797
2404,322,0.030075188
2404,249,0.060150376
2404,408,0.007518797
2404,409,0.007518797
2404,250,0.015037594
2404,254,0.015037594
2404,356,0.015037594
2404,297,0.007518797
2405,251,0.009259259
2405,219,0.055555556
2405,202,0.009259259
2405,220,0.092592593
2405,205,0.009259259
2405,236,0.157407407
2405,242,0.018518519
2405,222,0.027777778
2405,238,0.324074074
2405,209,0.027777778
2405,212,0.027777778
2405,257,0.009259259
2405,240,0.157407407
2405,215,0.009259259
2405,229,0.037037037
2405,258,0.009259259
2405,266,0.009259259
2405,254,0.009259259
2406,219,0.103448276
2406,202,0.034482759
2406,224,0.034482759
2406,239,0.068965517
2406,212,0.448275862
2406,240,0.172413793
2406,247,0.034482759
2406,328,0.034482759
2406,254,0.068965517
2407,219,0.166666667
2407,223,0.083333333
2407,209,0.25
2407,211,0.083333333
2407,239,0.333333333
2407,370,0.083333333
2408,219,0.112860892
2408,202,0.005249344
2408,220,0.01312336
2408,205,0.018372703
2408,203,0.007874016
2408,236,0.044619423
2408,242,0.002624672
2408,206,0.002624672
2408,207,0.002624672
2408,237,0.007874016
2408,222,0.007874016
2408,208,0.007874016
2408,224,0.002624672
2408,314,0.065616798
2408,238,0.223097113
2408,209,0.018372703
2408,386,0.005249344
2408,345,0.002624672
2408,210,0.005249344
2408,239,0.015748031
2408,227,0.005249344
2408,212,0.01312336
2408,390,0.002624672
2408,215,0.010498688
2408,290,0.01312336
2408,382,0.007874016
2408,291,0.015748031
2408,293,0.020997375
2408,229,0.005249344
2408,271,0.002624672
2408,305,0.002624672
2408,306,0.002624672
2408,230,0.002624672
2408,216,0.002624672
2408,231,0.141732283
2408,328,0.01312336
2408,266,0.007874016
2408,248,0.005249344
2408,232,0.060367454
2408,254,0.002624672
2408,423,0.002624672
2408,298,0.086614173
2409,276,0.375
2409,288,0.625
2410,219,0.03030303
2410,205,0.015151515
2410,318,0.015151515
2410,368,0.045454545
2410,239,0.015151515
2410,287,0.015151515
2410,277,0.060606061
2410,212,0.53030303
2410,257,0.045454545
2410,498,0.03030303
2410,229,0.060606061
2410,247,0.015151515
2410,258,0.015151515
2410,353,0.015151515
2410,295,0.03030303
2410,254,0.015151515
2410,335,0.03030303
2410,297,0.015151515
2411,374,0.5
2411,203,0.166666667
2411,253,0.166666667
2411,356,0.166666667
2412,203,0.25
2412,224,0.25
2412,291,0.25
2412,535,0.25
2413,220,0.419354839
2413,224,0.096774194
2413,276,0.193548387
2413,288,0.129032258
2413,212,0.096774194
2413,254,0.032258065
2413,312,0.032258065
2414,239,1
2415,219,0.326086957
2415,223,0.054347826
2415,208,0.076086957
2415,224,0.02173913
2415,209,0.043478261
2415,239,0.010869565
2415,306,0.434782609
2415,328,0.02173913
2415,254,0.010869565
2416,236,0.2
2416,242,0.2
2416,207,0.016666667
2416,238,0.216666667
2416,210,0.033333333
2416,227,0.05
2416,382,0.133333333
2416,229,0.033333333
2416,216,0.016666667
2416,379,0.1
2417,279,0.016949153
2417,220,0.016949153
2417,203,0.008474576
2417,236,0.033898305
2417,208,0.228813559
2417,269,0.008474576
2417,224,0.008474576
2417,349,0.008474576
2417,226,0.355932203
2417,282,0.008474576
2417,227,0.033898305
2417,213,0.008474576
2417,240,0.016949153
2417,289,0.008474576
2417,255,0.059322034
2417,291,0.033898305
2417,229,0.042372881
2417,247,0.008474576
2417,230,0.008474576
2417,266,0.033898305
2417,388,0.008474576
2417,273,0.008474576
2417,311,0.033898305
2418,251,0.016853933
2418,337,0.073033708
2418,279,0.011235955
2418,347,0.016853933
2418,220,0.056179775
2418,284,0.061797753
2418,236,0.011235955
2418,396,0.011235955
2418,207,0.039325843
2418,209,0.011235955
2418,318,0.005617978
2418,210,0.011235955
2418,276,0.061797753
2418,281,0.005617978
2418,431,0.061797753
2418,288,0.073033708
2418,375,0.02247191
2418,340,0.117977528
2418,212,0.005617978
2418,213,0.005617978
2418,240,0.04494382
2418,215,0.028089888
2418,290,0.005617978
2418,283,0.056179775
2418,229,0.02247191
2418,271,0.011235955
2418,216,0.005617978
2418,385,0.011235955
2418,265,0.005617978
2418,217,0.011235955
2418,259,0.02247191
2418,296,0.08988764
2418,313,0.005617978
2419,212,0.111111111
2419,229,0.111111111
2419,278,0.111111111
2419,266,0.111111111
2419,273,0.444444444
2419,254,0.111111111
2420,279,0.054373522
2420,347,0.011820331
2420,204,0.004728132
2420,443,0.023640662
2420,219,0.028368794
2420,220,0.011820331
2420,284,0.035460993
2420,332,0.004728132
2420,496,0.002364066
2420,205,0.016548463
2420,203,0.002364066
2420,236,0.002364066
2420,285,0.002364066
2420,206,0.002364066
2420,207,0.023640662
2420,208,0.002364066
2420,269,0.004728132
2420,349,0.002364066
2420,314,0.044917258
2420,238,0.004728132
2420,336,0.002364066
2420,209,0.014184397
2420,345,0.002364066
2420,391,0.002364066
2420,210,0.002364066
2420,211,0.023640662
2420,239,0.004728132
2420,286,0.007092199
2420,287,0.004728132
2420,244,0.004728132
2420,326,0.004728132
2420,256,0.004728132
2420,227,0.014184397
2420,212,0.066193853
2420,213,0.066193853
2420,240,0.177304965
2420,215,0.052009456
2420,289,0.002364066
2420,255,0.007092199
2420,383,0.014184397
2420,291,0.002364066
2420,304,0.002364066
2420,283,0.030732861
2420,229,0.028368794
2420,278,0.002364066
2420,271,0.007092199
2420,264,0.002364066
2420,305,0.028368794
2420,307,0.007092199
2420,308,0.002364066
2420,216,0.004728132
2420,385,0.002364066
2420,231,0.002364066
2420,328,0.002364066
2420,309,0.007092199
2420,258,0.007092199
2420,217,0.026004728
2420,266,0.002364066
2420,248,0.002364066
2420,372,0.004728132
2420,232,0.002364066
2420,267,0.002364066
2420,296,0.01891253
2420,254,0.004728132
2420,568,0.026004728
2420,422,0.002364066
2420,297,0.004728132
2421,241,0.003095975
2421,338,0.015479876
2421,374,0.003095975
2421,219,0.040247678
2421,202,0.003095975
2421,220,0.021671827
2421,284,0.037151703
2421,235,0.024767802
2421,454,0.003095975
2421,205,0.015479876
2421,203,0.009287926
2421,419,0.003095975
2421,206,0.00619195
2421,396,0.003095975
2421,221,0.00619195
2421,222,0.012383901
2421,223,0.00619195
2421,208,0.040247678
2421,238,0.003095975
2421,209,0.034055728
2421,243,0.003095975
2421,318,0.012383901
2421,239,0.034055728
2421,286,0.003095975
2421,455,0.003095975
2421,340,0.003095975
2421,212,0.080495356
2421,341,0.009287926
2421,213,0.003095975
2421,440,0.003095975
2421,319,0.003095975
2421,228,0.003095975
2421,240,0.009287926
2421,432,0.00619195
2421,253,0.012383901
2421,246,0.037151703
2421,382,0.003095975
2421,291,0.00619195
2421,229,0.009287926
2421,327,0.003095975
2421,247,0.00619195
2421,231,0.024767802
2421,218,0.00619195
2421,266,0.00619195
2421,248,0.00619195
2421,272,0.052631579
2421,408,0.027863777
2421,323,0.037151703
2421,273,0.263157895
2421,254,0.015479876
2421,423,0.015479876
2422,205,0.071428571
2422,238,0.142857143
2422,209,0.071428571
2422,276,0.142857143
2422,288,0.214285714
2422,282,0.071428571
2422,291,0.071428571
2422,304,0.071428571
2422,306,0.071428571
2422,254,0.071428571
2423,219,0.135802469
2423,220,0.008230453
2423,205,0.004115226
2423,242,0.004115226
2423,206,0.016460905
2423,207,0.008230453
2423,222,0.024691358
2423,208,0.082304527
2423,314,0.016460905
2423,238,0.012345679
2423,209,0.012345679
2423,243,0.008230453
2423,239,0.032921811
2423,326,0.004115226
2423,212,0.189300412
2423,257,0.004115226
2423,240,0.008230453
2423,382,0.004115226
2423,291,0.041152263
2423,229,0.008230453
2423,263,0.012345679
2423,327,0.004115226
2423,216,0.004115226
2423,231,0.21399177
2423,232,0.004115226
2423,273,0.004115226
2423,254,0.032921811
2423,312,0.098765432
2424,279,0.04
2424,236,0.016
2424,207,0.024
2424,238,0.008
2424,210,0.016
2424,276,0.024
2424,282,0.008
2424,212,0.016
2424,270,0.008
2424,213,0.112
2424,214,0.032
2424,240,0.112
2424,253,0.008
2424,291,0.024
2424,229,0.032
2424,271,0.008
2424,264,0.008
2424,305,0.008
2424,306,0.008
2424,258,0.296
2424,217,0.184
2424,267,0.008
2425,219,0.041322314
2425,205,0.016528926
2425,203,0.008264463
2425,242,0.008264463
2425,206,0.157024793
2425,207,0.024793388
2425,222,0.024793388
2425,208,0.016528926
2425,238,0.082644628
2425,209,0.016528926
2425,243,0.049586777
2425,210,0.016528926
2425,239,0.024793388
2425,212,0.024793388
2425,257,0.016528926
2425,291,0.033057851
2425,229,0.024793388
2425,306,0.20661157
2425,231,0.016528926
2425,217,0.008264463
2425,273,0.148760331
2425,254,0.033057851
2426,222,0.111111111
2426,238,0.111111111
2426,210,0.111111111
2426,240,0.111111111
2426,216,0.111111111
2426,296,0.333333333
2426,409,0.111111111
2427,338,0.307692308
2427,400,0.076923077
2427,339,0.076923077
2427,252,0.153846154
2427,341,0.307692308
2427,319,0.076923077
2428,209,0.25
2428,231,0.25
2428,296,0.25
2428,254,0.25
2429,236,0.307692308
2429,212,0.307692308
2429,240,0.076923077
2429,296,0.307692308
2430,279,0.003558719
2430,347,0.007117438
2430,348,0.003558719
2430,219,0.028469751
2430,220,0.003558719
2430,284,0.085409253
2430,221,0.042704626
2430,318,0.003558719
2430,210,0.007117438
2430,211,0.003558719
2430,227,0.024911032
2430,212,0.007117438
2430,213,0.014234875
2430,240,0.039145907
2430,215,0.199288256
2430,289,0.010676157
2430,283,0.046263345
2430,229,0.007117438
2430,263,0.003558719
2430,264,0.010676157
2430,247,0.003558719
2430,385,0.003558719
2430,218,0.003558719
2430,266,0.007117438
2430,232,0.003558719
2430,273,0.03202847
2430,312,0.046263345
2430,369,0.348754448
2431,219,0.007352941
2431,220,0.115196078
2431,203,0.139705882
2431,285,0.009803922
2431,242,0.575980392
2431,339,0.00245098
2431,421,0.007352941
2431,227,0.029411765
2431,212,0.00245098
2431,228,0.00245098
2431,215,0.00245098
2431,253,0.00245098
2431,320,0.012254902
2431,382,0.00245098
2431,291,0.034313725
2431,229,0.00245098
2431,271,0.007352941
2431,264,0.007352941
2431,266,0.007352941
2431,322,0.00245098
2431,232,0.014705882
2431,273,0.00245098
2431,254,0.007352941
2431,422,0.00245098
2432,337,0.025568182
2432,338,0.133522727
2432,315,0.002840909
2432,279,0.001420455
2432,444,0.001420455
2432,439,0.004261364
2432,220,0.001420455
2432,205,0.001420455
2432,203,0.001420455
2432,285,0.001420455
2432,419,0.001420455
2432,242,0.001420455
2432,206,0.001420455
2432,396,0.029829545
2432,207,0.004261364
2432,222,0.007102273
2432,208,0.001420455
2432,269,0.005681818
2432,224,0.001420455
2432,301,0.004261364
2432,225,0.028409091
2432,209,0.001420455
2432,318,0.001420455
2432,276,0.092329545
2432,239,0.008522727
2432,421,0.001420455
2432,288,0.088068182
2432,340,0.005681818
2432,326,0.007102273
2432,277,0.005681818
2432,227,0.001420455
2432,212,0.059659091
2432,213,0.025568182
2432,214,0.001420455
2432,319,0.005681818
2432,257,0.012784091
2432,240,0.008522727
2432,342,0.004261364
2432,215,0.015625
2432,253,0.001420455
2432,255,0.001420455
2432,246,0.002840909
2432,382,0.001420455
2432,291,0.008522727
2432,229,0.002840909
2432,264,0.002840909
2432,247,0.001420455
2432,216,0.002840909
2432,321,0.007102273
2432,217,0.035511364
2432,266,0.004261364
2432,322,0.012784091
2432,249,0.005681818
2432,563,0.002840909
2432,232,0.007102273
2432,259,0.022727273
2432,323,0.088068182
2432,296,0.001420455
2432,254,0.002840909
2432,460,0.022727273
2432,312,0.001420455
2432,335,0.002840909
2432,233,0.002840909
2432,570,0.005681818
2432,422,0.001420455
2432,356,0.115056818
2432,324,0.001420455
2432,450,0.001420455
2432,234,0.011363636
2432,369,0.002840909
2432,297,0.007102273
2433,314,0.05
2433,209,0.05
2433,210,0.05
2433,239,0.15
2433,212,0.1
2433,240,0.2
2433,229,0.25
2433,263,0.05
2433,271,0.05
2433,259,0.05
2434,338,0.027906977
2434,392,0.004651163
2434,398,0.004651163
2434,503,0.009302326
2434,205,0.004651163
2434,203,0.013953488
2434,242,0.004651163
2434,275,0.004651163
2434,225,0.03255814
2434,238,0.004651163
2434,404,0.004651163
2434,318,0.027906977
2434,391,0.023255814
2434,210,0.013953488
2434,276,0.162790698
2434,252,0.004651163
2434,421,0.004651163
2434,288,0.046511628
2434,277,0.004651163
2434,212,0.079069767
2434,341,0.004651163
2434,483,0.009302326
2434,440,0.027906977
2434,319,0.03255814
2434,228,0.079069767
2434,342,0.027906977
2434,215,0.004651163
2434,253,0.013953488
2434,383,0.018604651
2434,291,0.018604651
2434,229,0.018604651
2434,278,0.004651163
2434,263,0.004651163
2434,271,0.004651163
2434,294,0.013953488
2434,216,0.004651163
2434,321,0.037209302
2434,488,0.004651163
2434,376,0.013953488
2434,378,0.013953488
2434,322,0.009302326
2434,232,0.004651163
2434,295,0.004651163
2434,408,0.027906977
2434,366,0.009302326
2434,296,0.037209302
2434,460,0.03255814
2434,410,0.009302326
2434,380,0.004651163
2434,422,0.004651163
2434,356,0.009302326
2434,297,0.004651163
2435,241,0.007380074
2435,251,0.011070111
2435,315,0.007380074
2435,279,0.088560886
2435,347,0.003690037
2435,284,0.040590406
2435,203,0.003690037
2435,236,0.011070111
2435,207,0.033210332
2435,269,0.011070111
2435,224,0.007380074
2435,384,0.003690037
2435,286,0.003690037
2435,261,0.044280443
2435,256,0.003690037
2435,212,0.055350554
2435,213,0.04797048
2435,257,0.007380074
2435,240,0.118081181
2435,215,0.055350554
2435,289,0.003690037
2435,291,0.014760148
2435,304,0.003690037
2435,283,0.022140221
2435,229,0.143911439
2435,263,0.044280443
2435,271,0.007380074
2435,264,0.011070111
2435,305,0.011070111
2435,231,0.018450185
2435,258,0.073800738
2435,266,0.003690037
2435,259,0.029520295
2435,273,0.003690037
2435,254,0.029520295
2435,311,0.003690037
2435,369,0.011070111
2436,241,0.006711409
2436,219,0.315436242
2436,439,0.006711409
2436,220,0.026845638
2436,205,0.006711409
2436,203,0.040268456
2436,285,0.033557047
2436,274,0.006711409
2436,222,0.053691275
2436,223,0.006711409
2436,208,0.060402685
2436,224,0.006711409
2436,238,0.006711409
2436,209,0.006711409
2436,318,0.006711409
2436,239,0.100671141
2436,288,0.006711409
2436,227,0.020134228
2436,240,0.006711409
2436,215,0.006711409
2436,246,0.006711409
2436,291,0.033557047
2436,229,0.020134228
2436,247,0.013422819
2436,230,0.006711409
2436,321,0.006711409
2436,218,0.026845638
2436,266,0.020134228
2436,272,0.053691275
2436,232,0.020134228
2436,296,0.013422819
2436,273,0.006711409
2436,254,0.013422819
2436,423,0.006711409
2436,369,0.020134228
2437,337,0.042755344
2437,338,0.028503563
2437,279,0.014251781
2437,204,0.002375297
2437,219,0.002375297
2437,220,0.007125891
2437,205,0.007125891
2437,236,0.042755344
2437,285,0.002375297
2437,242,0.06175772
2437,396,0.007125891
2437,207,0.002375297
2437,208,0.002375297
2437,269,0.004750594
2437,225,0.002375297
2437,238,0.09976247
2437,280,0.004750594
2437,209,0.011876485
2437,339,0.002375297
2437,252,0.002375297
2437,421,0.004750594
2437,227,0.363420428
2437,341,0.011876485
2437,270,0.009501188
2437,213,0.007125891
2437,228,0.004750594
2437,240,0.011876485
2437,215,0.002375297
2437,432,0.002375297
2437,407,0.064133017
2437,253,0.002375297
2437,527,0.004750594
2437,382,0.002375297
2437,283,0.011876485
2437,229,0.007125891
2437,216,0.016627078
2437,385,0.002375297
2437,266,0.004750594
2437,408,0.014251781
2437,323,0.009501188
2437,273,0.004750594
2437,254,0.007125891
2437,458,0.004750594
2437,559,0.033254157
2437,438,0.026128266
2437,334,0.014251781
2438,338,0.009708738
2438,374,0.004854369
2438,219,0.009708738
2438,202,0.004854369
2438,205,0.004854369
2438,399,0.009708738
2438,285,0.004854369
2438,223,0.004854369
2438,208,0.009708738
2438,400,0.029126214
2438,209,0.004854369
2438,243,0.004854369
2438,318,0.004854369
2438,210,0.014563107
2438,368,0.004854369
2438,276,0.126213592
2438,239,0.048543689
2438,406,0.004854369
2438,287,0.014563107
2438,288,0.116504854
2438,227,0.004854369
2438,212,0.286407767
2438,341,0.019417476
2438,228,0.029126214
2438,240,0.024271845
2438,320,0.004854369
2438,383,0.04368932
2438,229,0.033980583
2438,247,0.004854369
2438,294,0.004854369
2438,248,0.038834951
2438,322,0.024271845
2438,408,0.004854369
2438,366,0.004854369
2438,323,0.004854369
2438,485,0.004854369
2438,296,0.014563107
2438,273,0.004854369
2438,311,0.004854369
2439,241,0.016949153
2439,452,0.008474576
2439,279,0.025423729
2439,494,0.06779661
2439,219,0.042372881
2439,220,0.016949153
2439,205,0.059322034
2439,203,0.042372881
2439,285,0.033898305
2439,221,0.008474576
2439,237,0.093220339
2439,209,0.008474576
2439,391,0.042372881
2439,210,0.016949153
2439,239,0.008474576
2439,288,0.033898305
2439,212,0.042372881
2439,240,0.008474576
2439,215,0.008474576
2439,522,0.008474576
2439,320,0.008474576
2439,413,0.008474576
2439,291,0.016949153
2439,293,0.059322034
2439,229,0.084745763
2439,264,0.008474576
2439,247,0.016949153
2439,258,0.008474576
2439,266,0.016949153
2439,232,0.016949153
2439,259,0.033898305
2439,296,0.093220339
2439,254,0.033898305
2440,254,1
2441,397,0.042553191
2441,219,0.223404255
2441,235,0.010638298
2441,206,0.053191489
2441,207,0.031914894
2441,333,0.010638298
2441,222,0.010638298
2441,224,0.010638298
2441,209,0.042553191
2441,212,0.085106383
2441,213,0.031914894
2441,240,0.053191489
2441,215,0.031914894
2441,289,0.021276596
2441,255,0.010638298
2441,229,0.159574468
2441,327,0.031914894
2441,247,0.010638298
2441,232,0.010638298
2441,366,0.021276596
2441,254,0.074468085
2441,298,0.021276596
2442,220,0.022222222
2442,207,0.011111111
2442,209,0.044444444
2442,212,0.088888889
2442,240,0.066666667
2442,215,0.555555556
2442,216,0.122222222
2442,296,0.055555556
2442,254,0.033333333
2443,220,0.048780488
2443,203,0.024390244
2443,236,0.024390244
2443,285,0.024390244
2443,208,0.024390244
2443,238,0.219512195
2443,209,0.024390244
2443,211,0.024390244
2443,239,0.097560976
2443,215,0.048780488
2443,247,0.024390244
2443,231,0.317073171
2443,328,0.024390244
2443,266,0.024390244
2443,232,0.048780488
2444,399,0.05
2444,224,0.05
2444,276,0.65
2444,288,0.15
2444,227,0.05
2444,460,0.05
2445,241,0.056962025
2445,219,0.006329114
2445,202,0.03164557
2445,220,0.037974684
2445,203,0.012658228
2445,285,0.012658228
2445,419,0.006329114
2445,242,0.012658228
2445,222,0.018987342
2445,209,0.012658228
2445,521,0.012658228
2445,318,0.006329114
2445,210,0.006329114
2445,239,0.012658228
2445,288,0.012658228
2445,277,0.006329114
2445,227,0.075949367
2445,212,0.025316456
2445,214,0.012658228
2445,228,0.006329114
2445,240,0.025316456
2445,215,0.012658228
2445,229,0.006329114
2445,247,0.278481013
2445,266,0.012658228
2445,329,0.006329114
2445,366,0.025316456
2445,273,0.063291139
2445,254,0.037974684
2445,335,0.012658228
2445,369,0.132911392
2446,213,0.333333333
2446,229,0.666666667
2447,220,0.666666667
2447,291,0.333333333
2448,229,1
2449,491,0.013333333
2449,209,0.04
2449,240,0.013333333
2449,215,0.026666667
2449,229,0.053333333
2449,273,0.853333333
2450,279,0.2
2450,255,0.8
2451,279,0.235294118
2451,220,0.019607843
2451,332,0.098039216
2451,236,0.039215686
2451,207,0.019607843
2451,349,0.098039216
2451,210,0.058823529
2451,286,0.039215686
2451,282,0.039215686
2451,213,0.117647059
2451,215,0.019607843
2451,255,0.019607843
2451,283,0.019607843
2451,385,0.117647059
2451,218,0.019607843
2451,313,0.039215686
2452,467,0.000295946
2452,571,9.86485E-05
2452,572,0.000394594
2452,573,0.000394594
2452,468,0.000591891
2452,574,0.000197297
2452,575,0.000197297
2452,337,9.86485E-05
2452,357,0.000789188
2452,517,0.001479728
2452,338,0.263292887
2452,576,9.86485E-05
2452,469,9.86485E-05
2452,470,0.001282431
2452,577,0.000197297
2452,225,0.081680971
2452,358,9.86485E-05
2452,340,0.005918911
2452,578,9.86485E-05
2452,579,9.86485E-05
2452,359,9.86485E-05
2452,569,0.00069054
2452,580,0.000197297
2452,581,9.86485E-05
2452,472,0.000197297
2452,360,0.001381079
2452,582,0.00069054
2452,583,9.86485E-05
2452,473,0.000295946
2452,474,9.86485E-05
2452,584,0.000986485
2452,323,0.088882312
2452,585,9.86485E-05
2452,586,9.86485E-05
2452,587,9.86485E-05
2452,588,0.000197297
2452,589,9.86485E-05
2452,356,0.442043997
2452,590,0.000591891
2452,234,0.099043109
2452,364,0.006609451
2453,573,0.000426167
2453,574,0.000426167
2453,575,0.000213083
2453,357,0.001065417
2453,517,0.00063925
2453,338,0.248242063
2453,470,0.000426167
2453,225,0.058384828
2453,340,0.003622416
2453,359,0.000213083
2453,362,0.000213083
2453,584,0.000213083
2453,323,0.117408907
2453,356,0.489665459
2453,590,0.000213083
2453,234,0.077562327
2453,364,0.001065417
2454,251,0.012820513
2454,303,0.012820513
2454,279,0.025641026
2454,220,0.08974359
2454,242,0.012820513
2454,207,0.012820513
2454,238,0.012820513
2454,209,0.076923077
2454,276,0.012820513
2454,211,0.012820513
2454,261,0.012820513
2454,227,0.012820513
2454,212,0.064102564
2454,214,0.012820513
2454,257,0.012820513
2454,240,0.012820513
2454,215,0.025641026
2454,290,0.025641026
2454,229,0.051282051
2454,264,0.025641026
2454,217,0.012820513
2454,273,0.371794872
2454,254,0.025641026
2454,311,0.012820513
2454,312,0.038461538
2455,338,0.222222222
2455,202,0.111111111
2455,209,0.111111111
2455,276,0.111111111
2455,212,0.111111111
2455,534,0.111111111
2455,232,0.111111111
2455,254,0.111111111
2456,242,0.285714286
2456,206,0.571428571
2456,232,0.142857143
2457,212,1
2458,219,0.058823529
2458,212,0.823529412
2458,264,0.058823529
2458,254,0.058823529
2459,219,0.333333333
2459,222,0.033333333
2459,224,0.4
2459,578,0.033333333
2459,253,0.1
2459,272,0.033333333
2459,273,0.033333333
2459,356,0.033333333
2460,275,0.166666667
2460,291,0.166666667
2460,489,0.5
2460,254,0.166666667
2461,221,0.5
2461,212,0.333333333
2461,254,0.166666667
2462,224,0.6
2462,441,0.2
2462,232,0.2
2463,239,0.666666667
2463,277,0.333333333
2464,220,0.25
2464,212,0.0625
2464,213,0.125
2464,240,0.375
2464,320,0.0625
2464,229,0.0625
2464,254,0.0625
2465,251,0.052631579
2465,219,0.078947368
2465,242,0.026315789
2465,207,0.026315789
2465,208,0.026315789
2465,238,0.105263158
2465,209,0.026315789
2465,318,0.026315789
2465,211,0.026315789
2465,239,0.078947368
2465,212,0.026315789
2465,213,0.026315789
2465,240,0.052631579
2465,283,0.026315789
2465,229,0.052631579
2465,355,0.052631579
2465,385,0.026315789
2465,266,0.105263158
2465,272,0.026315789
2465,254,0.078947368
2465,233,0.052631579
2466,205,0.003067485
2466,207,0.696319018
2466,222,0.003067485
2466,269,0.009202454
2466,209,0.003067485
2466,350,0.006134969
2466,210,0.003067485
2466,211,0.006134969
2466,352,0.003067485
2466,256,0.039877301
2466,213,0.015337423
2466,214,0.003067485
2466,240,0.012269939
2466,215,0.006134969
2466,255,0.033742331
2466,304,0.003067485
2466,229,0.012269939
2466,271,0.003067485
2466,216,0.003067485
2466,309,0.012269939
2466,217,0.107361963
2466,267,0.012269939
2466,330,0.003067485
2467,205,0.111111111
2467,236,0.111111111
2467,238,0.222222222
2467,239,0.333333333
2467,215,0.111111111
2467,217,0.111111111
2468,219,0.079365079
2468,242,0.015873016
2468,238,0.19047619
2468,209,0.095238095
2468,211,0.031746032
2468,239,0.015873016
2468,212,0.428571429
2468,215,0.015873016
2468,441,0.015873016
2468,382,0.015873016
2468,263,0.079365079
2468,422,0.015873016
2469,374,0.018867925
2469,454,0.018867925
2469,400,0.264150943
2469,431,0.169811321
2469,228,0.037735849
2469,253,0.037735849
2469,246,0.075471698
2469,322,0.056603774
2469,249,0.150943396
2469,458,0.150943396
2469,459,0.018867925
2470,240,0.333333333
2470,259,0.666666667
2471,220,0.130434783
2471,205,0.043478261
2471,218,0.043478261
2471,273,0.782608696
2472,279,0.029411765
2472,347,0.009803922
2472,204,0.009803922
2472,374,0.029411765
2472,454,0.019607843
2472,222,0.009803922
2472,209,0.009803922
2472,384,0.019607843
2472,211,0.098039216
2472,239,0.019607843
2472,282,0.049019608
2472,214,0.029411765
2472,228,0.009803922
2472,240,0.019607843
2472,215,0.205882353
2472,253,0.019607843
2472,229,0.039215686
2472,371,0.009803922
2472,218,0.009803922
2472,232,0.009803922
2472,366,0.009803922
2472,267,0.009803922
2472,311,0.31372549
2472,312,0.009803922
2473,219,0.350649351
2473,202,0.012987013
2473,220,0.012987013
2473,285,0.012987013
2473,242,0.025974026
2473,221,0.012987013
2473,274,0.012987013
2473,222,0.025974026
2473,223,0.012987013
2473,239,0.012987013
2473,291,0.090909091
2473,229,0.142857143
2473,264,0.012987013
2473,247,0.012987013
2473,414,0.012987013
2473,266,0.012987013
2473,232,0.012987013
2473,273,0.181818182
2473,335,0.012987013
2473,369,0.012987013
2474,503,0.1
2474,223,0.05
2474,224,0.05
2474,301,0.15
2474,440,0.1
2474,253,0.1
2474,246,0.05
2474,291,0.1
2474,247,0.05
2474,266,0.15
2474,323,0.1
2475,224,0.6
2475,212,0.2
2475,293,0.2
2476,276,0.255319149
2476,288,0.340425532
2476,212,0.361702128
2476,257,0.021276596
2476,254,0.021276596
2477,219,0.02173913
2477,202,0.02173913
2477,205,0.282608696
2477,238,0.413043478
2477,318,0.043478261
2477,210,0.02173913
2477,215,0.086956522
2477,231,0.02173913
2477,328,0.02173913
2477,379,0.065217391
2478,219,0.166666667
2478,205,0.055555556
2478,203,0.166666667
2478,209,0.055555556
2478,291,0.055555556
2478,229,0.055555556
2478,322,0.055555556
2478,232,0.111111111
2478,323,0.055555556
2478,273,0.111111111
2478,254,0.111111111
2479,338,0.1
2479,228,0.25
2479,342,0.1
2479,246,0.05
2479,408,0.25
2479,323,0.1
2479,356,0.15
2480,215,0.5
2480,273,0.5
2481,337,0.2
2481,338,0.333333333
2481,503,0.016666667
2481,396,0.016666667
2481,223,0.016666667
2481,400,0.016666667
2481,404,0.033333333
2481,341,0.016666667
2481,319,0.016666667
2481,228,0.2
2481,407,0.05
2481,253,0.016666667
2481,321,0.05
2481,466,0.016666667
2482,242,1
2483,573,0.003389831
2483,338,0.183050847
2483,374,0.003389831
2483,220,0.013559322
2483,203,0.006779661
2483,285,0.020338983
2483,242,0.006779661
2483,396,0.010169492
2483,400,0.013559322
2483,427,0.003389831
2483,225,0.040677966
2483,243,0.013559322
2483,252,0.006779661
2483,431,0.003389831
2483,341,0.003389831
2483,440,0.027118644
2483,319,0.010169492
2483,228,0.020338983
2483,342,0.006779661
2483,253,0.145762712
2483,320,0.003389831
2483,246,0.054237288
2483,291,0.016949153
2483,487,0.006779661
2483,229,0.010169492
2483,264,0.003389831
2483,343,0.006779661
2483,466,0.006779661
2483,322,0.013559322
2483,249,0.016949153
2483,323,0.030508475
2483,458,0.003389831
2483,356,0.257627119
2483,234,0.020338983
2483,524,0.006779661
2484,207,0.457142857
2484,281,0.314285714
2484,230,0.071428571
2484,216,0.014285714
2484,266,0.014285714
2484,372,0.128571429
2485,219,0.057471264
2485,205,0.011494253
2485,203,0.011494253
2485,242,0.034482759
2485,206,0.022988506
2485,209,0.034482759
2485,210,0.011494253
2485,276,0.011494253
2485,239,0.011494253
2485,227,0.011494253
2485,212,0.034482759
2485,291,0.022988506
2485,229,0.011494253
2485,278,0.011494253
2485,264,0.011494253
